condition_id,period
0xb3564b5f29731514f3228c4f30d6b565366d9ac5d5f615a22dc09326a5d2c59d,31
0x9474fb4fbfc92a5e072ba877c0e66b82d80cb47a382732db74ab1981a8dc0b77,28
0x35eec56326ab99a70ba4ba7ef5a52e7812611c7aaff0e9b71277d787c5bf859d,29
0x8800f2c5f5cbbf89031616782187ec639badf1e6bb873ef1d0485afd089b8f0d,31
0x85ccb1c609f0e1da245f9f50e014d7e0d4922a34ba90b338af6500f3c8cab2b1,31
0xc18a76cbd702e37c482ef65ab236a6c8ad9126e8de0e3807ee8da8057e03987f,26
0x92ebb98c37641b8f37ba7d8f86eca57b026ea5f050b9216be12ddacfd7e34537,31
0x9ad5ca3c48581fd02f3c98b645e97e8311a81abb7dd0dea4d90cc8182bd163e8,31
0x05b0ff01c2effbbbe49047922312f4c7900264a180641122e03f97cbb2b9270d,31
0x2314c6c3071370adef3817b996cc5553f19a9f2dbc6743dfd80f87977beb53cc,27
0x3e51798302d35d1325dbb5eb3220d7aca4515f2a2697a162529dbad35bc66245,31
0xd684dc25735c6060091933d0a20e80941bb49c6fb1cf4b630297cd7cff59f849,26
0xfbd2ae8bd06ec2feb04d0533647c40b1a3132f6ca50d33da7b0741b7b52b02f3,31
0x63776bcc4c6df6781f9673395241d093bdb19cb911360c1ec1ec509ade4b84c6,31
0xa2f7962772f997dd561426145302be7b4b853d0817b2e6b7f0c19f7e26901826,31
0xc2f998d10c04c9c4866b7624758bc6cf6db51dce613201db7a7528dabb2e6c7a,31
0x5ed2d5142cb7bfdcb1ecdec342d73697d5d61b3ed5ab21c52cb34ed41b9b0a41,28
0x23f32c859dd2bfccd9d98baf30283a3164b8573b697f4afabed03f78c64d01e0,31
0x67f86ba114c60bdeeb28bd442629f3ce3e35f5febd95851a9b5574df43e0ec02,11
0x3ab88b734659dd5cd876158d7509995537b09e352b99105b86ee81f4786faeab,24
0x87111274e7ed6d26478a7216692b3289b3347de630fd985a2ef2441f52db45f9,11
0x8bdca29882ab7e580a0be08f03564496be31d1107ecae34f4da5ca88ff0b57e7,11
0x8268d76697b4e304951419a549f96007e3b0027c7f1ef27357983389b8fb32b6,27
0xa9609fd91c52ebdbab7769919acdcd14475bcba06d19df76d3bd9f900e18b0cd,11
0xf207bc37c2ca219dfcac4b02708a1e2c3cfa100873a966a2052836b0d88849c4,11
0xa0ff9815e784f89efe90cd1dac7fe63339180bc4baa0372ec11474a1e84e10a4,36
0xd809047dfee4314ab16d95cb3d4bd2f986dd70a1067f57dcaaf77e86610eed52,11
0xb34e63c61fc67e65692b2e073b995d1d512f8a742b8776c7c7c54cbb6c4a14c3,11
0xfe457590ee4ea398110119d9542d37f7c10899316fac0ba5b562d3a362dcd93f,24
0x23dcceb0f954892ee923b19b383a5c465becc4c79012491ad88daf9b51de2558,7
0xdc520c94194c57a5ba6e7d292ed9fa742125cef05b57cfb377f12ef61541b6e3,29
0x5f47c8f01161b40b3ac055b775671889e154cf084c39d0db67c47398486706eb,29
0x98b6f6cb0664e708df985fe93bda5898930a2be1c1b27349e588b2ac8a188232,17
0xfa3719cfb4946321c6b1b0c77eca70ec9989dedad61f71608fe9941d1984860b,12
0xf2fbe58c750cacae0c4536086f530b711ab3e611c263158330d161eb8ca86c70,17
0xce3939e258ca9bee8995a7c305303ba741844c7f7534a459aae6ad47c463b7f3,19
0xdc9a6cb046bcf3945df8e8a88a1e3a646783a186bf615c2a57b28286f81ae7b3,24
0xc29ca39ece63e9e7b886237f5f49d2abd81b20106b21b3c6e00566a749b7d65e,16
0x2303aaec30110b7e5ed785a4d6bd0a5e4bc2336e69d1bcb61890b4cf6a447255,16
0x3ffbe525251ac888a854af69cbe683a5da6da0661dbb118ff9c527e0f61b511c,9
0x49ec42621b8c62c090f2b6da7a21b9f70bcdc616a73d00fa8b275bff6261c475,16
0xee1814de35781a3e31d2665e41cf18a37253a200f758957f811469ba6b98abd7,11
0xbf81008c138f16bb85e8d28c053fa469b5f5760d989c63897d4f62d8145511b6,17
0xb893d2b5bfa03f1edf16f11b70ed49944884db16282135a60a3562e10203ae73,17
0xa0c180b92196c693899bf2439cf7bdff34be61feab4007e107bf11adf66c4801,16
0x7834aa68c7f720384460c9c48db0c8a1769a02303a0de1aeab578387d468a4a4,5
0xeff34f18da0dd0b6df37ac38be62edf307711bf4de03c0964239edc7a0957c1c,10
0x88ee3cf93ea79654a7687b31dd86e858226923771059b3df6c9c2ed2d9703779,10
0x932f723eeae1538fbf954c1a616869dee7ca214993092bcd2c3fca339d60dc63,10
0xc0b1ee0d6a963438d657de5441cd19d4c4e57bd3ce385938604fbd4ea1a05fed,5
0x41b9fcd70fea88d9bf3d2cea531aa12e1702987a9b5c299487cef25a0a26796d,10
0xbe9926792c8d6a0062c7c7bc0e8f8832bb837dbccd9e35d4b951ebae71c2b9ac,5
0xc104e34b1b43c638335932fe315402e8df6d4aeb3c8c1f4f4b7959ecd31de967,10
0xa205d747d4988d8fe9f9e0080e6b93e72befd63e03cf1a2094e2f5c4408c19ca,10
0x9902e069922216abf51bf506845b39eac95d97ad301620c27b437269714d0839,5
0x4e674697fdfc3daedc528cef02f830286290bbd36cafa900ca9d303bccfbdb2e,10
0xcbd101709c86d0793fc68724be67e78445f6ab29f8bc44dd3617fb082e5f539f,5
0x5a466cb1fd61df0ff4a6c3f8c1fd2903acfa323ccdc4206b454124b68825204e,5
0x35e937a4e49ce5ab4773fee1be84d583bff4b1fb168d1022cf30eadc4a1298c8,10
0xbeac1587c945656e3498bc0f5a0dfc89e81eb4c24be65c9ab6bd30644ddab950,10
0x2b015e32542ba205b6147cabd689c076eab263e07696c1d95de048636793640a,10
0xbd1c9c355583f950c76a09bb2e305789043712121800bb5a7abe491a5ee58871,8
0x342614c4531e73660df28687fd017fe251ec956920323511e783e7978f5605a4,5
0x5a9009752f7b399c2e6e52856f9a6fa2682aaf50acaaa42ba566b68dbd3aa956,8
0x5fe83440137f17378fff7e1e00147fe1759414a97d184e2c0ae5d113c17c2cf3,9
0x78933f7aa021d01c3404648f8bc158d6d1097f00cb88395ab899ea4d1a740579,8
0xec9d78f594e816a8dd627eb8e0b758b13596c336fb433fa9181a0aed54c2c95c,5
0x83769fd5022537ff59ca1ccfdfb1c9915983788003e00e905508e22e67404f28,8
0x4168a18ce024b93a81fb13841d9afcf5575aa0fcf2372b6ddda33b92cc3d3ebf,6
0x95eba26c144e3ea5a290ff5475ae2c2118f47b56683157ff159ec994a5d89b55,9
0x9ea20241be7a9bd20668563386a4d53dbd3ad5b05d16d5ac5264ebdbdeb3b0a0,20
0x163f0a71361ecf540bdefe45619e91c596b51a033bbdde39d9ac7a94c4d2546f,6
0xcaa45def702778a64bf1dfb60b6c573fafb017184162c35b9f347b34a5a831f4,9
0x519c5b1c70793249af25406e0773fea8a8601bc33d23604222fad2ee34aa7960,6
0xce403161064c4acc0ca5e9060a58681afa63cc93a34ec106f10a1864145fc168,6
0xe17ba94a08eea15ab8318372de64054d0395f6b78428210fbe1d512a28c3264e,6
0xe4165b7d2feae3426d359f740fadf1c62812baf5e36356fbbc38a2d3323394cd,9
0xb27ac4998790f3831523b7e10c0354c0eecdb0a120ddd0cc3eb36ee766004e85,6
0xce96709d7baea7749c2f789dd53e8e3048c06433ed14029a2779b7b905c46fa6,9
0x01d94840e54809ee6253d1b661445c714dbac75e11f0cd508b055c5d48a44f68,9
0x15e558b67551e64419e56dffb02c393ad5437be73923ddbbf714f93844c0f5cb,9
0x176a93762f4a9b47ef6ce4ba55c7aac71d538c6c7fd600649b3c332551438f3c,5
0x989dea59f6404d98bcc4f53ebcca5e8c61a3d874230c2cb773d2f38deaed37e0,6
0x07615145ef989afed773784bdfb4f52cf67413dc6f2a569ef9c674a53672afab,6
0xaee3e76efdcd304786aa68bb879a2624b1ae2e1e258083ecbf3a2d2d07f0576d,14
0x823f484fefcfa0fdacda80293156f1278e955f3849bdda36513e153c7ce5a912,9
0xf151ff58bc099b15a71c2217f9bd12885383441d5e2b13a78997613ec6fb4dd5,15
0x2be7fc9dbf2c4beb92f9cd01f90d630c96525c35f96ff590e64662f0c4658836,15
0x3c870b5c93e1aa670cc421019a8317af0dff7ed2bc13576b3186a4b52f589b18,5
0x197e5697bd7b6c8173b0ee24e8d4e7e03f94088c6dc0455b8bf370042caf9790,6
0x2dd885d675bd581b539c65046bb73d41f03a9f136104ca19d2d60f4c3845f373,5
0xec23edb431083cde6ef1df2059458ab1c74b86982e784de511af83718fa4cb7a,15
0xc78f6de55f652dd01a947ac3306f1b23aaf1c54b9d91392e4e3e4b3bfb9c89f5,15
0xdb0921a583ea6beb2d34a0df3ae206814d1c56f126d4b3afffaf7b77ee0228d3,15
0xcf21452a6187007271eb7a5315517b11c2cf51b9a5176ea04d7016fcbd65feed,15
0xe0065c875ae67b28e263c85a9fc1d28571c738c881de68dd319c90080d334d91,5
0x164353ab2fb4a513a25ce9c3bec57df802182d21f7417f038db42ff8168cc95f,6
0xc763ae78144a467631a848b7db20ad4a738443ea2c67250d4569fd947691220e,6
0x8ca4d361d10b302dec8195411297ae170ddb06567b178b5ca1e0ddee25eb4ac1,12
0xb368254f0eb92908bbb9660e9d7c684c11e1d7ec28d75e62ceca6039e4172fa6,12
0x594a9bf1a5e8b93ff0e5e4eac74df444bb4153b7d8211b3e287789d5ad242213,12
0xad8d2239659d728a92a827f5ffba64a46e1f2fc8fb8e5ff268efc33072e3a2a9,12
0x810b408ddf15f60d952cdf642f804b736282f060d8be9bf2d4fd465336ee7a05,12
0xa51782388964ec5bfe04d4bcddfecb2d4c96d1455b0a1d3ca4cea424591ab20e,12
0x0e838e946c5213467210913ca13d803e81d95fad81a99d15224cfc7bfed07441,12
0xad7141bbf5412101b40b30c01ece77146390e73f72efbb6abc1e1dc963594515,12
0xa3cac76189df9ff0f40088486af5f3a7b94a17dbf2b7b4774298e7233ec418d1,6
0x6104608801f44f9a32275c9a9bbe044414a64956000a1177362be5ef27e5ac44,6
0x0b7a0174bc29f1745be15a7c9bbe2c945eb2b757b878ee81c5845d6cf2ba8e45,6
0xeb600c4834224538301ad137f31ea54eb31e7eeba8a9a8909e8d7ed06e25bf5d,6
0x3206ceb45541ea267d69407886f0aa17ca6cd1000d08fb78ffbdca61fd575cb5,9
0x5ed7a419a9aacdb5e668932084e9ff7541c9ec2f4d6aad7ef676599018e97129,6
0x2f6217c60bf985ceb11d13d272057d7ba4fc99afbcb119c1403b6efe389052f5,7
0xb1d55bcf7504ce8beee9eb5fbbd8ccc3af3c98cc9cedea6c209062c3b2e6e58b,6
0xfe6599371524799dd5fa2e66f90dbf9c3c129e25cb283e4063670c484f13dbd5,6
0x359e6202dca4b2738a2ce2ef3a330eec7a15d79aebf798aa5f9399031d944522,6
0xfe1502c592ee5b89c8059a52dd3cf4f86bde54506dbe45b3e1c2b6143d595b07,6
0xd35172f1d23f31bc31386a0f16b4a8b4a80b3ecd2ba33181c3b14805a4fde237,6
0xf370c4ea5135048df5319557ea76c8b02c81ecefe5c8ba1dad6f8cb3305ad48c,6
0xba90ead4164f87258cd3b84e044f61c65d32070a3fa4cfa6df74935eb4937b65,6
0xd400a9f621a3796564366ea4b4d51047d79a4c5e742e4337ec9e3eec52bbcea7,10
0x2f1eb4bc63060d5148217c605e933893cdf7d420b4c4e16e9092c28499dcb0bc,6
0xde6a4bdfe2fd47dd4fbb4a7eda39941cf566710468987a73cdddfd28daba11c4,10
0x02514129acdf5089ba35fe623845a375ecd52c09015e4fc0a0d72eee698aac7b,10
0xb642dea896e5fa052a9259ad7ba4b759caebb7b1b452d90a5b4c82f8065db1a2,6
0x8750878941d591e755011c90045318fe459ebd5e95e8a27716439f2e6a8547f0,5
0x057ef1a34366658bb2a37470337fbfdfc1174678646df9d9ea92bd2be75ce024,10
0x5a34c96647b457d0c0243d450ebd14929db7e43f28ec14fa97b8712cc6519208,10
0x1360cd15bfcc9e09af772db2aa7019c2e27a07755de2b0d3566f3237cb9d8504,8
0xfec6910a401297e3ac42a6ed81b624c28da0126e8b427f06e28132f0fd7263e1,10
0xef41dac1fc2c571e7c2630f2b0545e40c1bd456010a363772445466255651e64,7
0xf5a756ef898f9fa858d8710a63f4aa16b4d3c4d2fff27afae1d1ed329620eed7,7
0x47465c58ffdb2048b8ac8114f62e0cc7c6177dc53ea13ae1a456a8c140fa382d,7
0xa2a36ff2a1fe9dd8624b84dd7671c7fbf2d766df1b7915654bb0e570551c3bdc,7
0x3221632aab728d981375d0abd9560589a4389c85b0df02b2f093c50373fcde41,7
0x230345d8347fddd7a16eda7166f97f95e9f07c552b3a456060ce9a58af5c66b0,7
